,tweet_id,timestamp,source,text,rating,name,dog_stage,dog_breed,favorite_count,retweet_count
982,707693576495472641,2016-03-09 22:24:31,Twitter for iPhone,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,7,Jiminus,,,3218,937
983,707610948723478529,2016-03-09 16:56:11,Twitter for iPhone,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,12,Harper,,Golden Retriever,16096,5938
984,707420581654872064,2016-03-09 04:19:44,Twitter for iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,4,Keurig,,Kuvasz,2133,656
985,707411934438625280,2016-03-09 03:45:22,Twitter for iPhone,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",11,,pupper,Lakeland Terrier,2183,563
986,707387676719185920,2016-03-09 02:08:59,Twitter for iPhone,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,10,Clarkus,,Chihuahua,3314,1192
987,707377100785885184,2016-03-09 01:26:57,Twitter for iPhone,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,9,,,Golden Retriever,3093,1013
988,707315916783140866,2016-03-08 21:23:50,Twitter for iPhone,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,10,Finnegus,pupper,Bernese Mountain Dog,2349,595
989,707297311098011648,2016-03-08 20:09:54,Twitter for iPhone,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,10,Cassie,,Blenheim Spaniel,2649,735
990,707059547140169728,2016-03-08 04:25:07,Twitter for iPhone,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,11,Cupcake,,Samoyed,2465,634
991,707038192327901184,2016-03-08 03:00:15,Twitter for iPhone,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,10,Kathmandu,,Pug,2070,736
992,707021089608753152,2016-03-08 01:52:18,Twitter for iPhone,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,12,Tucker,,Cocker Spaniel,3878,1272
993,707014260413456384,2016-03-08 01:25:10,Twitter for iPhone,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,11,Ellie,,Chihuahua,2195,559
994,706901761596989440,2016-03-07 17:58:08,Twitter for iPhone,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,3,Elliot,,,1936,544
995,706681918348251136,2016-03-07 03:24:33,Twitter for iPhone,Say hello to Katie. She's a Mitsubishi Hufflepuff. Curly af. 12/10 I'd do terrible things to acquire such a pup https://t.co/CFPIcGcwJv,12,Katie,,Toy Poodle,3126,915
996,706644897839910912,2016-03-07 00:57:27,Twitter for iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball. 9/10 https://t.co/cdOkfEpjFw,9,Shadow,,Chihuahua,2429,1025
997,706593038911545345,2016-03-06 21:31:22,Twitter for iPhone,Here's a sneak peek of me on spring break. 10/10 so many tired pups these days https://t.co/6aJrjKfNqX,10,,,,2045,595
998,706538006853918722,2016-03-06 17:52:42,Twitter for iPhone,"This is Oliver (pronounced ""Ricardo""). He's a ship captain. Controls these treacherous waters. 11/10 would sail with https://t.co/bxjO45rXKd",11,Oliver,,Chow,3294,1347
999,706516534877929472,2016-03-06 16:27:23,Twitter for iPhone,Please enjoy this pup in a cooler. Permanently ready for someone to throw a tennis ball his way. 12/10 https://t.co/KUS0xl7XIp,12,,,Golden Retriever,2964,966
1000,706346369204748288,2016-03-06 05:11:12,Twitter for iPhone,This is Koda. She's a Beneboom Cumberwiggle. 12/10 petable as hell https://t.co/VZV6oMJmU6,12,Koda,,Tibetan Mastiff,3270,867
1001,706310011488698368,2016-03-06 02:46:44,Twitter for iPhone,Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,12,,pupper,Pembroke,20132,7379
1002,706291001778950144,2016-03-06 01:31:11,Twitter for iPhone,When you're just relaxin and having a swell time but then remember you have to fill out the FAFSA ...11/10 https://t.co/qy33OBcexg,11,,,Border Terrier,1623,449
1003,706265994973601792,2016-03-05 23:51:49,Twitter for iPhone,"This is Kara. She's been trying to solve that thing for 3 days. ""I don't have thumbs,"" she said. 11/10 solid effort https://t.co/lA6a8GefrV",11,Kara,,Papillon,2597,868
1004,706166467411222528,2016-03-05 17:16:20,Twitter for iPhone,This is Dexter. He's a shy pup. Doesn't bark much. Dreadful fetcher. Has rare sun allergy. 7/10 still petable https://t.co/sA7P3JSqiv,7,Dexter,,Samoyed,4879,1508
1005,705975130514706432,2016-03-05 04:36:02,Twitter for iPhone,This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,10,Adele,pupper,Staffordshire Bullterrier,2942,680
1006,705970349788291072,2016-03-05 04:17:02,Twitter for iPhone,This is Lucy. She's a Venetian Kerploof. Supposed to be navigating. Quite irresponsible. Fancy ass collar tho 12/10 https://t.co/8tjnz1L8DI,12,Lucy,,Golden Retriever,3020,836
1007,705898680587526145,2016-03-04 23:32:15,Twitter for iPhone,Meet Max. He's a Fallopian Cephalopuff. Eyes are magical af. Lil dandruff problem. No big deal 10/10 would still pet https://t.co/c67nUjwmFs,10,Max,,Collie,2258,517
1008,705591895322394625,2016-03-04 03:13:11,Twitter for iPhone,"""Ma'am, for the last time, I'm not authorized to make that type of transaction"" 11/10 https://t.co/nPTBsdm3BF",11,,,Basenji,3001,1073
1009,705475953783398401,2016-03-03 19:32:29,Twitter for iPhone,Say hello to Zara. She found a sandal and couldn't be happier. 12/10 great work https://t.co/zQUuVu812n,12,Zara,,Golden Retriever,2821,857
1010,705442520700944385,2016-03-03 17:19:38,Twitter for iPhone,This is Cooper. He only wakes up to switch gears. 12/10 helpful af https://t.co/EEIkAGVY64,12,Cooper,,Great Pyrenees,4175,1502
1011,705428427625635840,2016-03-03 16:23:38,Twitter for iPhone,This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,11,Ambrose,pupper,Chihuahua,3611,1565
1012,705239209544720384,2016-03-03 03:51:44,Twitter for iPhone,This is Jimothy. He lost his body during the the Third Crusade (tragic). 11/10 heroic af tho https://t.co/wnsblfu7XE,11,Jimothy,,Chihuahua,2843,705
1013,705223444686888960,2016-03-03 02:49:06,Twitter for iPhone,This is Bode. He's a heavy sleeper. 9/10 https://t.co/YMkxhGWUqv,9,Bode,,Chesapeake Bay Retriever,2448,746
1014,705102439679201280,2016-03-02 18:48:16,Twitter for iPhone,This is Terrenth. He just stubbed his toe. 10/10 deep breaths Terrenth https://t.co/Pg18CDFC7Z,10,Terrenth,,Collie,2034,487
1015,705066031337840642,2016-03-02 16:23:36,Twitter for iPhone,This is Reese. He's a Chilean Sohcahtoa. Loves to swing. Never sure what to do with his feet. 12/10 huggable af https://t.co/VA6jnNUyuW,12,Reese,,Airedale,2072,570
1016,704859558691414016,2016-03-02 02:43:09,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,10,,pupper,Pug,2140,497
1017,704847917308362754,2016-03-02 01:56:53,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10 https://t.co/kQPVxqA3gq",12,,,Golden Retriever,4819,1421
1018,704819833553219584,2016-03-02 00:05:17,Twitter for iPhone,This is Chesterson. He's a Bolivian Scoop Dog. Incredibly portable. Can't bark for shit tho. 7/10 would still pet https://t.co/EatAd8JhyW,7,Chesterson,,,2507,918
1019,704761120771465216,2016-03-01 20:11:59,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,13,,pupper,Chihuahua,6306,2727
1020,704499785726889984,2016-03-01 02:53:32,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10 https://t.co/dlF93GLnDc,12,,,Chihuahua,2751,935
1021,704480331685040129,2016-03-01 01:36:14,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet https://t.co/qv6qlEUCEe,11,Lucia,,Samoyed,3229,1007
1022,704364645503647744,2016-02-29 17:56:32,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick https://t.co/5zX5XD3i6K,12,Bisquick,,Pembroke,7556,3330
1023,704347321748819968,2016-02-29 16:47:42,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,10,Ralphson,pupper,Brittany Spaniel,1493,326
1024,704113298707505153,2016-02-29 01:17:46,Twitter for iPhone,Meet Stanley. He's an inverted Uzbekistani water pup. Hella exotic. Floats around all day. 8/10 I want to be Stanley https://t.co/XpYMBQ1FD8,8,Stanley,,,1769,539
1025,703774238772166656,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10 https://t.co/ZvxdB4i9AG",10,,,Labrador Retriever,1760,419
1026,703769065844768768,2016-02-28 02:29:55,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af https://t.co/QQZDCYl6zT,10,,,Boxer,3099,1062
1027,703631701117943808,2016-02-27 17:24:05,Twitter for iPhone,This is Bella. Based on this picture she's at least 8ft tall (wow)! Must be rare. 11/10 would pet on tippy toes https://t.co/XTVbSRdvcp,11,Bella,,,2427,625
1028,703611486317502464,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,10,Scooter,pupper,Pembroke,3652,1428
1029,703407252292673536,2016-02-27 02:32:12,Twitter for iPhone,This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,10,,pupper,,2318,647
1030,703382836347330562,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well https://t.co/B9dOrmnPVt,12,Charlie,,Golden Retriever,3323,1068
1031,703356393781329922,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10 https://t.co/8rc5I22bBf,9,Socks,,Border Collie,1820,361
1032,703268521220972544,2016-02-26 17:20:56,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,12,,pupper,Kuvasz,1882,510
1033,703079050210877440,2016-02-26 04:48:02,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks https://t.co/hMjzhdUHaW,11,,,Pembroke,7001,2895
1034,703041949650034688,2016-02-26 02:20:37,Twitter for iPhone,This is an East African Chalupa Seal. We only rate dogs. Please only send in dogs. Thank you... 10/10 https://t.co/iHe6liLwWR,10,Nonen,,,24965,11655
1035,702932127499816960,2016-02-25 19:04:13,Twitter for iPhone,This is Chip. He's an Upper West Nile Pantaloon. Extremely deadly. Will rip your throat out. 6/10 might still pet https://t.co/LUFnwzznaV,6,Chip,,,2447,675
1036,702684942141153280,2016-02-25 02:42:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10 https://t.co/d2b5C2R0aO,11,Lucy,,Golden Retriever,3072,993
1037,702671118226825216,2016-02-25 01:47:04,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both https://t.co/MpH1Fe9LhZ,10,Rambo,,Bloodhound,2074,527
1038,702598099714314240,2016-02-24 20:56:55,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",11,Sansa,pupper,Kelpie,11612,3225
1039,702539513671897089,2016-02-24 17:04:07,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet https://t.co/4EnShAQjv6,12,,,Pomeranian,2742,905
1040,702321140488925184,2016-02-24 02:36:23,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10 https://t.co/7u8mM99Tj5,12,,,West Highland White Terrier,3116,982
1041,702276748847800320,2016-02-23 23:39:59,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",11,,,Boston Bull,2335,721
1042,702217446468493312,2016-02-23 19:44:20,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",9,,,Golden Retriever,4528,1263
1043,701981390485725185,2016-02-23 04:06:20,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10 https://t.co/fZRob6eotY,12,Fiji,,Pomeranian,3265,921
1044,701952816642965504,2016-02-23 02:12:47,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,11,Rilo,,Toy Poodle,3646,963
1045,701889187134500865,2016-02-22 21:59:57,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo https://t.co/rH9SQgZUnQ,11,Bilbo,,French Bulldog,3351,1297
1046,701601587219795968,2016-02-22 02:57:08,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,Coopson,,Chihuahua,1988,428
1047,701570477911896070,2016-02-22 00:53:31,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,9,Yoda,,Yorkshire Terrier,2670,874
1048,701545186879471618,2016-02-21 23:13:01,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,Millie,pupper,Border Collie,2527,574
1049,701214700881756160,2016-02-21 01:19:47,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",12,,,Chihuahua,11566,4780
1050,700890391244103680,2016-02-20 03:51:05,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10 https://t.co/TBv7Qh1zxZ,11,Chet,,Schipperke,2107,531
1051,700864154249383937,2016-02-20 02:06:50,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",12,,pupper,Kuvasz,2463,586
1052,700847567345688576,2016-02-20 01:00:55,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,Crouton,,Rhodesian Ridgeback,2340,469
1053,700796979434098688,2016-02-19 21:39:54,Twitter for iPhone,This is Daniel. He's a neat pup. Exotic af. Custom paws. Leaps unannounced. Would totally pet. 7/10 daaamn Daniel https://t.co/5XaR0kj8cr,7,Daniel,,,2314,882
1054,700747788515020802,2016-02-19 18:24:26,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,11,Noneery,,Great Pyrenees,21590,8705
1055,700518061187723268,2016-02-19 03:11:35,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,Vincent,,American Staffordshire Terrier,2470,745
1056,700505138482569216,2016-02-19 02:20:14,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia https://t.co/5fMdH8GFaq,12,Kaia,,Norwegian Elkhound,2174,543
1057,700462010979500032,2016-02-18 23:28:52,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10 https://t.co/ALO02IAKCn,6,Murphy,,Pomeranian,3896,1674
1058,700167517596164096,2016-02-18 03:58:39,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,Dotsy,,Beagle,2495,683
1059,700151421916807169,2016-02-18 02:54:41,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,11,,pupper,Italian Greyhound,2117,633
1060,700143752053182464,2016-02-18 02:24:13,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,10,,pupper,Golden Retriever,7127,2536
1061,700062718104104960,2016-02-17 21:02:13,Twitter for iPhone,This is Eazy-E. He's colorful af. Must be rare. Submerged in Sprite (rad). Doesn't perform well when not wet. 6/10 https://t.co/UtFI7eUCjE,6,Eazy,,,2506,642
1062,700029284593901568,2016-02-17 18:49:22,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,Coops,,West Highland White Terrier,1975,545
1063,700002074055016451,2016-02-17 17:01:14,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9,Thumas,,Chihuahua,3133,1257
1064,699801817392291840,2016-02-17 03:45:29,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,Cooper,pupper,Golden Retriever,2866,881
1065,699788877217865730,2016-02-17 02:54:04,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,Nala,,Border Terrier,2123,484
1066,699779630832685056,2016-02-17 02:17:19,Twitter for iPhone,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,,,Malinois,2587,1158
1067,699775878809702401,2016-02-17 02:02:25,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,Fillup,,Dandie Dinmont,1858,566
1068,699691744225525762,2016-02-16 20:28:06,Twitter for iPhone,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5,Dave,,,9738,4316
1069,699446877801091073,2016-02-16 04:15:05,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12,Archie,,Pembroke,5659,2467
1070,699434518667751424,2016-02-16 03:25:58,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12,,pupper,Golden Retriever,2077,481
1071,699423671849451520,2016-02-16 02:42:52,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,,,Pug,1284,302
1072,699413908797464576,2016-02-16 02:04:04,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11,Miley,,Samoyed,1979,589
1073,699370870310113280,2016-02-15 23:13:03,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11,Calbert,,Cairn,1797,407
1074,699323444782047232,2016-02-15 20:04:36,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,,,Labrador Retriever,2981,809
1075,699088579889332224,2016-02-15 04:31:20,Twitter for iPhone,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,3,Charl,,,2140,589
1076,699079609774645248,2016-02-15 03:55:41,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8,Reagan,,Schipperke,2324,605
1077,699072405256409088,2016-02-15 03:27:04,Twitter for iPhone,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12,,,Shih-Tzu,2804,1116
1078,699036661657767936,2016-02-15 01:05:02,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13,,,Chihuahua,2472,1132
1079,698989035503689728,2016-02-14 21:55:47,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13,Oliver,,Norfolk Terrier,3156,909
1080,698953797952008193,2016-02-14 19:35:46,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11,CeCe,,Italian Greyhound,2540,855
1081,698907974262222848,2016-02-14 16:33:40,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10,,,German Short-Haired Pointer,2398,575
1082,698710712454139905,2016-02-14 03:29:49,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10,Cuddles,,Samoyed,2340,637
1083,698703483621523456,2016-02-14 03:01:06,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7,Rusty,,Brittany Spaniel,1370,350
1084,698635131305795584,2016-02-13 22:29:29,Twitter for iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12,,,Samoyed,1229,323
1085,698549713696649216,2016-02-13 16:50:04,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9,Claude,,French Bulldog,2207,584
1086,698355670425473025,2016-02-13 03:59:01,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10,Jessiga,,Pug,1750,415
1087,698342080612007937,2016-02-13 03:05:01,Twitter for iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11,Maximus,,Boxer,2143,903
1088,698262614669991936,2016-02-12 21:49:15,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11,Franklin,,Italian Greyhound,4525,1866
1089,698195409219559425,2016-02-12 17:22:12,Twitter for iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9,Beau,,Labrador Retriever,15935,5615
1090,698178924120031232,2016-02-12 16:16:41,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,Lily,,Chesapeake Bay Retriever,2668,698
1091,697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11,,,Staffordshire Bullterrier,1446,318
1092,697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11,Doug,,Pembroke,3115,1209
1093,697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,Cassie,,Great Dane,2266,635
1094,697881462549430272,2016-02-11 20:34:41,Twitter for iPhone,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10,Carter,,,2861,1092
1095,697616773278015490,2016-02-11 03:02:54,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11,,pupper,Lhasa,2960,945
1096,697596423848730625,2016-02-11 01:42:02,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11,,pupper,Shetland Sheepdog,2860,1176
1097,697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8,Ole,,Whippet,1935,475
1098,697482927769255936,2016-02-10 18:11:03,Twitter for iPhone,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11,Blipson,,,2306,629
1099,697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,Bentley,,Toy Poodle,4477,1762
1100,697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8,Noneetting,,Great Dane,3126,938
1101,697255105972801536,2016-02-10 03:05:46,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,Charlie,,Great Dane,2910,1089
1102,697242256848379904,2016-02-10 02:14:42,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10,Oakley,,Eskimo Dog,2398,635
1103,696900204696625153,2016-02-09 03:35:31,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12,Rosie,,Chihuahua,2998,969
1104,696894894812565505,2016-02-09 03:14:25,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9,,,Appenzeller,2224,640
1105,696886256886657024,2016-02-09 02:40:05,Twitter for iPhone,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12,,,Kuvasz,4588,1676
1106,696877980375769088,2016-02-09 02:07:12,Twitter for iPhone,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9,Misty,pupper,,2323,666
1107,696754882863349760,2016-02-08 17:58:03,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10,Reptar,,Toy Poodle,1404,334
1108,696713835009417216,2016-02-08 15:14:57,Twitter for iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,Trevith,pupper,Chesapeake Bay Retriever,2244,608
